Date,Open ,Close ,High,Low,Volume,ADS_Index,Mkt-RF,SMB,HML,RF,Returns,SP500,Open_Close,High_Low,HLOC,EWM_OpenClose
2017-03-23,848.11,847.75,850.89,844.8,14140,0.135413417843775,-0.03,0.69,0.46,0.001,0.005747193628966698,2345.96,847.9300000000001,847.845,847.8875,849.0984753334156
2017-03-24,849.5,845.39,851.8,843.53,16193,0.14767867743271,-0.05,0.12,-0.24,0.001,-0.0008021434379956089,2343.98,847.4449999999999,847.665,847.555,848.5473168889439
2017-03-27,838.5,847.49,850.3,833.5,21198,0.182556601621964,-0.05,0.56,-0.52,0.001,-0.002090999539717679,2341.59,842.995,841.9,842.4475,846.6965445926294
2017-03-28,848.0,858.0,858.5,845.61,22542,0.192877228174051,0.72,-0.15,0.71,0.001,0.001429922905993537,2358.57,853.0,852.0550000000001,852.5275,848.7976963950864
2017-03-29,860.01,875.25,876.44,858.75,32792,0.202161903882855,0.18,0.4,-0.06,0.001,0.010782210565898492,2361.13,867.63,867.595,867.6125,855.0751309300576
2017-03-30,874.89,876.45,877.06,871.66,21092,0.210411836090463,0.36,0.33,0.93,0.001,0.0211760732328979,2368.06,875.6700000000001,874.3599999999999,875.0149999999999,861.9400872867052
2017-03-31,875.12,886.66,890.35,875.0,30318,0.217628097585057,-0.16,0.57,-0.3,0.001,0.002307724923460267,2362.72,880.89,882.675,881.7824999999999,868.2567248578035
2017-04-03,888.1,890.25,893.49,885.42,26090,0.234146791650557,-0.28,-1.1,-0.11,0.003,0.011572046646048755,2358.84,889.175,889.4549999999999,889.3149999999999,875.2294832385357
2017-04-04,889.6,907.09,908.54,889.0,38821,0.238479585387678,0.05,-0.23,0.31,0.003,0.005590444562975375,2360.16,898.345,898.77,898.5575,882.9346554923573
2017-04-05,908.52,908.5,923.72,905.62,59160,0.242218615128486,-0.44,-0.79,-0.3,0.003,0.01703835469572229,2352.95,908.51,914.6700000000001,911.59,891.4597703282382
2017-04-06,908.5,899.75,917.19,894.49,50678,0.245364367081453,0.32,0.69,0.5,0.003,0.00269808923933037,2357.49,904.125,905.84,904.9825000000001,895.6815135521589
2017-04-07,897.77,894.78,902.0,889.31,29015,0.247917250307578,-0.08,0.14,-0.26,0.003,-0.012171253447916568,2355.54,896.275,895.655,895.9649999999999,895.879342368106
2017-04-10,894.5,907.99,908.51,894.49,24054,0.252135667583378,0.08,0.1,0.1,0.003,-0.003792219333641346,2357.16,901.245,901.5,901.3725,897.6678949120707
2017-04-11,909.4,903.0,911.24,897.5,22807,0.252739645509313,-0.05,0.81,0.25,0.003,0.013496889660655546,2353.78,906.2,904.37,905.285,900.5119299413805
2017-04-12,903.0,896.1,904.09,895.25,19224,0.25305767371176,-0.49,-0.84,-0.52,0.003,-0.0051729894241291825,2344.93,899.55,899.6700000000001,899.61,900.191286627587
2017-04-13,896.23,884.67,896.23,884.2,24241,0.253089793545833,-0.75,-0.23,-0.79,0.003,-0.0068164827502352225,2328.95,890.45,890.215,890.3325,896.944191085058
2017-04-17,886.31,902.7,903.49,885.01,21257,0.250166800596954,0.89,0.24,0.22,0.003,-0.012982379248657513,2349.01,894.505,894.25,894.3775,896.1311273900387
2017-04-18,901.31,902.9,909.61,899.0,23486,0.248688433011215,-0.25,0.36,-0.16,0.003,0.01938874754181701,2342.19,902.105,904.3050000000001,903.205,898.1224182600258
2017-04-19,904.6,900.29,910.5,897.36,21176,0.247035263713462,-0.08,0.6,-0.38,0.003,0.0019825775901634673,2338.17,902.4449999999999,903.9300000000001,903.1875,899.5632788400172
2017-04-20,901.21,903.0,905.32,895.7,21635,0.245207077732174,0.83,0.52,0.26,0.003,-0.005080507545610929,2355.84,902.105,900.51,901.3075,900.4105192266782
2017-04-21,904.6,897.0,904.75,896.77,18231,0.243203637337358,-0.28,0.1,-0.14,0.003,0.0031755419955802264,2348.69,900.8,900.76,900.78,900.5403461511188
2017-04-24,912.0,907.53,913.9,903.82,24111,0.235835481071918,1.18,0.17,0.51,0.003,-0.003920907557414782,2374.15,909.765,908.86,909.3125,903.6152307674126
2017-04-25,904.41,907.04,909.48,902.65,26208,0.23205705961029,0.66,0.36,-0.05,0.003,0.009834230989459734,2388.61,905.7249999999999,906.065,905.895,904.3184871782752
2017-04-26,908.2,909.0,915.75,907.46,19501,0.227334172690691,0.04,0.71,0.31,0.003,0.0002314253810021783,2387.45,908.6,911.605,910.1025,905.7456581188502
2017-04-27,910.9,954.0,965.0,910.0,37842,0.221666206167798,0.05,-0.13,-0.96,0.003,0.001838267712861578,2388.77,932.45,937.5,934.975,914.6471054125668
2017-04-28,949.44,924.75,953.8,923.55,56464,0.215052423001918,-0.3,-0.67,-0.59,0.003,0.009947202762953501,2384.2,937.095,938.675,937.885,922.1297369417113
2017-05-01,926.0,950.99,954.4,926.0,41954,0.189990869524976,0.21,0.27,-0.13,0.003,0.007171662063184718,2388.33,938.495,940.2,939.3475000000001,927.5848246278076
2017-05-02,951.15,944.9,953.78,941.41,28604,0.180812659504383,0.03,-0.46,-0.21,0.003,0.02481415193808783,2391.17,948.025,947.595,947.8100000000001,934.3982164185385
2017-05-03,946.16,940.83,946.86,935.9,27358,0.171676262067001,-0.19,-0.54,0.2,0.003,-0.0013613324519386682,2388.13,943.495,941.38,942.4375,937.430477612359
2017-05-04,944.99,937.3,946.3,934.21,17363,0.162580489152256,0.02,-0.06,-0.36,0.003,-0.006260684446227664,2389.52,941.145,940.255,940.7,938.6686517415728
2017-05-05,934.5,935.88,940.79,930.3,20003,0.153524157982225,0.46,0.06,0.04,0.003,-0.003726262607251042,2399.29,935.19,935.545,935.3675000000001,937.5091011610486
2017-05-08,937.88,949.1,949.73,934.15,26360,0.126858978610225,-0.04,-0.27,0.28,0.003,-0.003611737667268287,2399.38,943.49,941.94,942.715,939.5027341073659
2017-05-09,950.5,951.88,957.89,950.0,24635,0.118317556714785,-0.05,0.5,-0.79,0.003,0.015813873573876088,2396.92,951.19,953.9449999999999,952.5675,943.3984894049106
2017-05-10,952.42,948.95,954.0,945.0,14635,0.109899738877054,0.21,0.19,0.02,0.003,0.003975091759936847,2399.63,950.685,949.5,950.0925,945.8273262699405
2017-05-11,948.6,947.31,950.29,940.77,15599,0.101604430477673,-0.26,-0.36,-0.15,0.003,-0.004069893102980167,2394.44,947.9549999999999,945.53,946.7425,946.536550846627
2017-05-12,947.39,961.9,962.79,946.0,27704,0.0934305528279218,-0.18,-0.29,-0.62,0.003,-0.0014025500910794632,2390.9,954.645,954.395,954.52,949.2393672310848
2017-05-15,965.0,958.5,965.0,956.05,32155,0.0698159508643803,0.53,0.25,0.2,0.003,0.014384948916047248,2402.32,961.75,960.525,961.1375,953.4095781540566
2017-05-16,961.48,960.75,970.07,960.0,22574,0.062264864278936,-0.03,0.16,-0.1,0.003,-0.0035220896853545686,2400.67,961.115,965.0350000000001,963.075,955.9780521027045
2017-05-17,961.59,947.0,962.88,944.12,36704,0.0547886121666312,-1.97,-0.89,-0.53,0.003,0.008419870633016238,2357.03,954.2950000000001,953.5,953.8975,955.4170347351364
2017-05-18,943.5,960.1,962.75,939.12,28926,0.0473862223455487,0.4,0.05,-0.4,0.003,-0.022305365032038848,2365.72,951.8,950.935,951.3675,954.211356490091
2017-05-19,963.0,958.51,968.92,958.49,30280,0.0400567322385281,0.7,-0.38,0.41,0.003,0.014428181460944168,2381.73,960.755,963.7049999999999,962.23,956.3925709933941
2017-05-22,961.0,970.0,972.55,960.95,19625,0.0187266539451671,0.56,0.27,-0.3,0.003,0.0014075130044519893,2394.02,965.5,966.75,966.125,959.4283806622627
2017-05-23,973.97,971.5,975.2,966.85,17828,0.0126476346398398,0.18,-0.07,0.61,0.003,0.011219905160357393,2398.42,972.735,971.0250000000001,971.8800000000001,963.8639204415085
2017-05-24,973.0,980.4,981.0,850.34,17790,0.00737479972469601,0.24,-0.15,-0.5,0.003,0.0008958815737310226,2404.39,976.7,915.6700000000001,946.1850000000001,968.1426136276725
2017-05-25,983.43,995.0,999.0,982.11,36225,0.00290746354137627,0.42,-0.27,-0.77,0.003,0.009027207511818399,2415.07,989.2149999999999,990.5550000000001,989.885,975.1667424184484
2017-05-26,992.99,995.75,998.65,989.24,26792,-0.000754954824645826,0.06,-0.02,0.09,0.003,0.013203648346535556,2415.82,994.37,993.9449999999999,994.1575,981.5678282789656
2017-05-30,999.99,996.63,1001.2,995.52,23875,-0.00923862440939149,-0.19,-0.5,-0.32,0.003,0.0024131041480856645,2412.91,998.31,998.36,998.335,987.1485521859771
2017-05-31,998.5,995.5,1000.75,982.16,29151,-0.0111101485113853,-0.02,0.03,-0.56,0.003,0.0009234552381422773,2411.8,997.0,991.4549999999999,994.2275,990.4323681239848
2017-06-01,998.5,996.3,999.0,991.37,17921,-0.013039082048828,0.95,0.98,0.03,0.003,-0.0020890843753574593,2430.06,997.4,995.185,996.2925,992.7549120826566
2017-06-02,999.4,1005.5,1008.48,995.67,28796,-0.0152539179594889,0.35,0.54,-0.8,0.003,0.0013363179322962906,2439.07,1002.45,1002.075,1002.2625,995.9866080551044
2017-06-05,1005.3,1011.88,1013.21,1003.51,19849,-0.0229146641293916,-0.17,-0.45,0.0,0.003,0.010765646192713129,2436.1,1008.5899999999999,1008.36,1008.475,1000.1877387034029
2017-06-06,1010.76,1004.82,1016.5,1001.25,24266,-0.025666499967821,-0.28,0.1,-0.07,0.003,0.004568776110911817,2429.33,1007.79,1008.875,1008.3325000000001,1002.7218258022687
2017-06-07,1005.21,1010.01,1010.92,1002.0,20732,-0.028623832137047,0.15,-0.19,0.01,0.003,-0.008280701911769755,2433.14,1007.61,1006.46,1007.0350000000001,1004.3512172015126
2017-06-08,1014.7,1009.0,1014.75,1006.11,20129,-0.0317870451967145,0.18,1.16,0.92,0.003,0.007024133332661034,2433.79,1011.85,1010.4300000000001,1011.1400000000001,1006.850811467675
2017-06-09,1011.0,977.4,1012.99,927.0,55677,-0.0351565504783959,-0.12,0.01,2.38,0.003,0.00019799934464544085,2431.77,994.2,969.995,982.0975,1002.6338743117834
2017-06-12,977.0,965.0,977.0,945.0,72948,-0.0461780325799129,-0.11,-0.27,0.35,0.003,-0.032146329459093397,2429.39,971.0,961.0,966.0,992.089249541189
2017-06-13,970.95,981.43,984.5,966.1,33541,-0.0496845730901673,0.55,0.09,-0.14,0.003,-0.013791786421132464,2440.35,976.19,975.3,975.745,986.7894996941261
2017-06-14,983.5,973.0,990.34,966.71,29353,-0.0530362947254068,-0.17,-0.47,-0.55,0.003,0.016323542181491516,2437.92,978.25,978.5250000000001,978.3875,983.9429997960842
2017-06-15,963.31,962.2,966.2,950.86,40105,-0.0562336333301049,-0.3,-0.24,-0.12,0.003,-0.0044143487607226925,2432.46,962.755,958.53,960.6424999999999,976.8803331973895
2017-06-16,969.59,988.78,999.75,946.16,88361,-0.0592770046733835,-0.03,-0.23,-0.18,0.003,-0.01267638820084443,2433.15,979.185,972.9549999999999,976.0699999999999,977.6485554649264
2017-06-19,994.0,995.88,1017.0,989.9,37132,-0.0675213081148324,0.86,0.12,-0.75,0.003,0.024121544689372856,2453.46,994.94,1003.45,999.195,983.412370309951
2017-06-20,999.0,993.88,1004.88,992.0,31269,-0.0702877856596774,-0.73,-0.4,-0.51,0.003,0.0075244050851987505,2437.03,996.44,998.44,997.44,987.7549135399674
2017-06-21,992.85,1001.4,1003.75,991.16,21626,-0.0732032009734046,-0.07,-0.04,-1.69,0.003,-0.0025958440010396583,2435.61,997.125,997.4549999999999,997.29,990.8782756933117
2017-06-22,1002.29,1002.0,1006.96,997.2,16545,-0.0762679331649588,0.02,0.52,-0.42,0.003,0.009665060514516037,2434.5,1002.145,1002.08,1002.1125,994.6338504622079
2017-06-23,1005.0,1004.0,1005.0,998.02,21598,-0.0794823807598543,0.24,0.83,-0.51,0.003,-0.000928353537651726,2438.3,1004.5,1001.51,1003.005,997.9225669748052
2017-06-26,1004.02,994.55,1011.09,992.0,25300,-0.0897613513917661,0.04,-0.06,0.69,0.003,0.0024338698791682317,2439.07,999.285,1001.5450000000001,1000.415,998.3767113165368
2017-06-27,994.0,977.0,998.8,976.0,27688,-0.0928782528865865,-0.84,-0.4,1.33,0.003,-0.009771226999831007,2419.38,985.5,987.4,986.45,994.0844742110246
2017-06-28,974.69,991.5,991.7,969.21,27884,-0.0957132234519045,1.02,0.75,0.21,0.003,-0.01745558835288305,2440.69,983.095,980.455,981.7750000000001,990.4213161406831
2017-06-29,995.1,972.37,995.1,965.25,30329,-0.0982666317359513,-0.83,-0.11,1.38,0.003,0.013776760828960087,2419.7,983.735,980.175,981.9549999999999,988.1925440937888
2017-06-30,975.0,968.5,983.47,967.61,25442,-0.100538809773725,0.14,-0.09,-0.24,0.003,-0.01464738272787579,2423.41,971.75,975.54,973.645,982.7116960625259
2017-07-03,974.0,954.89,974.49,951.0,21061,-0.106308984607668,0.24,0.35,1.21,0.004,-0.008158768080298195,2429.01,964.4449999999999,962.745,963.5949999999999,976.6227973750174
2017-07-05,952.48,971.4,975.0,950.9,26491,-0.111093596786529,0.12,-0.7,-0.57,0.004,-0.014924901793728245,2432.54,961.94,962.95,962.445,971.728531583345
2017-07-06,962.36,965.85,974.4,959.02,23242,-0.113937611324244,-0.95,-0.5,0.11,0.004,0.01843116913540447,2409.75,964.105,966.71,965.4075,969.1873543888968
2017-07-07,966.01,979.4,980.11,960.0,18738,-0.117083244868768,0.7,0.42,-0.41,0.004,-0.006465170540028238,2425.18,972.7049999999999,970.0550000000001,971.38,970.3599029259312
2017-07-10,984.23,997.99,999.44,982.38,26557,-0.128137279896314,0.05,-0.43,-0.09,0.004,0.014013290505268046,2427.43,991.11,990.9100000000001,991.01,977.276601950621
2017-07-11,999.44,994.5,999.44,983.72,21102,-0.132403625675002,0.0,0.38,-0.53,0.004,0.01793253014465681,2425.53,996.97,991.58,994.2750000000001,983.8410679670808
2017-07-12,995.99,1006.85,1008.55,995.54,25353,-0.137080636549775,0.72,0.13,-0.53,0.004,-0.002351016885377393,2443.25,1001.4200000000001,1002.045,1001.7325,989.700711978054
2017-07-13,1008.2,999.43,1010.0,995.9,21157,-0.142168920700417,0.17,-0.06,0.37,0.004,0.01237620254281027,2447.83,1003.815,1002.95,1003.3825,994.4054746520361
2017-07-14,1001.78,1002.11,1004.45,996.89,15002,-0.147669139787046,0.42,-0.13,-0.51,0.004,-0.005859104773284076,2459.27,1001.9449999999999,1000.6700000000001,1001.3075,996.9186497680241
2017-07-17,1003.0,1012.25,1014.75,998.88,27283,-0.166345315948142,0.0,0.21,0.13,0.004,0.00117855529735276,2459.14,1007.625,1006.815,1007.22,1000.4874331786829
2017-07-18,1010.65,1025.3,1026.03,1002.98,30051,-0.172970215872289,0.04,-0.3,-0.33,0.004,0.008181550320517731,2460.61,1017.9749999999999,1014.505,1016.24,1006.3166221191219
2017-07-19,1025.26,1027.66,1031.59,1022.49,21522,-0.179783858581511,0.59,0.53,0.03,0.004,0.014165923132494583,2473.83,1026.46,1027.04,1026.75,1013.031081412748
2017-07-20,1028.64,1025.0,1034.97,1006.0,21328,-0.186787130094649,-0.01,0.05,-0.01,0.004,0.0023595004060351712,2473.45,1026.8200000000002,1020.485,1023.6525,1017.6273876084988
2017-07-21,1028.5,1026.0,1028.5,1011.0,19033,-0.193980941089114,-0.08,-0.42,-0.28,0.004,0.0017804857353496428,2472.54,1027.25,1019.75,1023.5,1020.8349250723326
2017-07-24,1025.0,1036.75,1043.01,1023.93,22531,-0.216638776174255,-0.03,0.12,-0.2,0.004,-0.002949721037858131,2469.91,1030.875,1033.47,1032.1725000000001,1024.1816167148886
2017-07-25,1036.0,1039.66,1043.34,1032.48,16956,-0.224598587242101,0.38,0.37,0.92,0.004,0.012864440116696614,2477.13,1037.83,1037.9099999999999,1037.87,1028.7310778099259
2017-07-26,1041.88,1062.75,1062.75,1041.88,20677,-0.23282441650381,-0.06,-0.36,-0.7,0.004,0.0008851599310869569,2477.83,1052.315,1052.315,1052.315,1036.5923852066173
2017-07-27,1062.0,1014.41,1083.31,1001.08,76056,-0.241317333613312,-0.14,-0.62,0.45,0.004,0.012357627599630824,2475.42,1038.205,1042.195,1040.2,1037.1299234710782
2017-07-28,1020.21,1019.2,1032.85,1001.0,52280,-0.250078442955575,-0.17,-0.06,0.24,0.004,-0.006479962488736646,2472.1,1019.705,1016.925,1018.315,1031.3216156473854
2017-07-31,1024.0,985.59,1025.92,984.35,51574,-0.277835616431465,-0.11,-0.33,0.44,0.004,-0.02513154499697369,2470.3,1004.7950000000001,1005.135,1004.965,1022.4794104315904
2017-08-01,995.0,1001.77,1006.4,990.49,32369,-0.287506580644971,0.24,-0.24,0.18,0.004,-0.03213706938114537,2476.35,998.385,998.4449999999999,998.415,1014.447940287727
2017-08-02,1003.0,995.66,1003.7,981.73,28907,-0.297410929024842,-0.08,-1.18,0.15,0.004,0.008477974204749762,2477.57,999.3299999999999,992.715,996.0225,1009.4086268584847
2017-08-03,997.89,986.92,999.51,984.59,22804,-0.306876449444012,-0.21,-0.33,-0.29,0.004,-0.0003011796712056338,2472.16,992.405,992.05,992.2275,1003.7407512389898
2017-08-04,988.05,986.9,991.68,982.0,19831,-0.315904372760891,0.25,0.3,0.36,0.004,-0.009047859555222226,2476.83,987.4749999999999,986.8399999999999,987.1574999999999,998.3188341593266
2017-08-07,993.1,990.79,995.0,987.14,19036,-0.340254902972081,0.16,-0.09,-0.6,0.004,0.0006685581408807483,2480.91,991.9449999999999,991.0699999999999,991.5074999999999,996.1942227728845
2017-08-08,993.13,985.45,996.28,984.11,19915,-0.347699849436109,-0.24,-0.09,0.21,0.004,0.0047377444605258105,2474.92,989.29,990.1949999999999,989.7425000000001,993.8928151819231
2017-08-09,983.5,981.44,991.9,975.27,24713,-0.354987874660331,-0.14,-0.76,-0.1,0.004,-0.0024519266436220507,2474.02,982.47,983.585,983.0275,990.0852101212821
2017-08-10,977.0,954.0,983.89,954.0,38706,-0.362119926350391,-1.49,-0.3,0.25,0.004,-0.007941839397654507,2438.21,965.5,968.9449999999999,967.2225,981.8901400808547
2017-08-11,952.1,968.3,970.39,947.0,23642,-0.369096931929762,0.2,0.24,-0.88,0.004,-0.025881726158151094,2441.32,960.2,958.6949999999999,959.4475,974.6600933872367
2017-08-14,979.69,983.75,985.51,973.4,23860,-0.388712164101495,1.03,0.26,0.06,0.004,0.011501970686968534,2465.84,981.72,979.4549999999999,980.5875,977.0133955914912
2017-08-15,987.35,980.51,991.75,980.51,18059,-0.394390682249409,-0.11,-0.85,-0.04,0.004,0.015692503268288353,2464.61,983.9300000000001,986.13,985.03,979.3189303943276
2017-08-16,987.0,976.25,987.0,973.22,20685,-0.399625706615945,0.18,-0.13,-0.45,0.004,-0.0005696710355952269,2468.11,981.625,980.11,980.8675000000001,980.0876202628851
2017-08-17,977.99,957.2,977.99,957.2,23926,-0.404417917942729,-1.59,-0.17,-0.15,0.004,-0.00465088352324104,2430.01,967.595,967.595,967.595,975.9234135085901
2017-08-18,961.0,956.5,965.43,954.65,23076,-0.408767939389751,-0.15,0.14,0.21,0.004,-0.01816682947403792,2425.55,958.75,960.04,959.395,970.1989423390601
2017-08-21,957.84,953.85,961.2,945.46,20975,-0.419068397589101,0.06,-0.25,-0.22,0.004,-0.0021886327146480324,2428.37,955.845,953.33,954.5875,965.4142948927068
2017-08-22,956.95,966.5,967.93,955.52,18762,-0.421620485687431,1.07,-0.02,-0.25,0.004,-0.0054190963455121545,2452.51,961.725,961.7249999999999,961.7249999999999,964.1845299284712
2017-08-23,964.25,953.7,965.84,953.51,17907,-0.423800214013331,-0.32,0.1,0.4,0.004,0.014175965821823757,2444.04,958.975,959.675,959.325,962.4480199523142
2017-08-24,959.0,954.0,961.51,941.14,34993,-0.425607866009954,-0.14,0.6,0.18,0.004,-0.009247324340235804,2438.97,956.5,951.325,953.9125,960.4653466348761
2017-08-25,957.15,945.0,957.63,944.1,22247,-0.427043676737134,0.18,0.13,0.58,0.004,-0.005810153187066927,2443.05,951.075,950.865,950.97,957.3352310899174
2017-08-28,945.7,940.5,953.0,939.0,16864,-0.428952257206362,0.08,0.35,-0.74,0.004,-0.007577592277762261,2444.24,943.1,946.0,944.55,952.590154059945
2017-08-29,935.0,955.25,956.0,932.2,19233,-0.426664315888101,0.1,0.14,-0.39,0.004,0.000803699112615904,2446.3,945.125,944.1,944.6125,950.1017693732967
2017-08-30,956.6,967.92,969.41,955.63,19101,-0.421936351413504,0.53,0.02,-0.32,0.004,0.008462828837409033,2457.59,962.26,962.52,962.39,954.1545129155312
2017-08-31,970.49,981.0,981.89,969.27,21662,-0.414767748976983,0.62,0.47,-0.42,0.004,0.014081911281680392,2471.65,975.745,975.5799999999999,975.6624999999999,961.3513419436875
2017-09-01,982.63,979.49,984.9,976.87,17711,-0.405157576402156,0.27,0.41,0.44,0.005,0.013356133004584672,2476.55,981.06,980.885,980.9725000000001,967.9208946291251
2017-09-05,977.89,966.38,980.3,960.37,19599,-0.348401461870635,-0.81,0.1,-0.95,0.005,-0.002399343651799335,2457.85,972.135,970.335,971.235,969.3255964194168
2017-09-06,968.24,967.25,971.84,960.6,14651,-0.33280458599909,0.28,-0.03,0.13,0.005,-0.013357385420521537,2465.54,967.745,966.22,966.9825000000001,968.7987309462778
2017-09-07,970.0,980.23,980.59,970.0,17651,-0.317141468552393,-0.07,0.15,-0.93,0.005,0.0026175662899617556,2465.1,975.115,975.2950000000001,975.205,970.9041539641853
2017-09-08,976.67,966.02,979.88,963.47,18263,-0.301410072761407,-0.16,0.04,0.36,0.005,0.011986137476378146,2461.43,971.345,971.675,971.51,971.0511026427903
2017-09-11,973.03,978.02,981.94,973.03,15557,-0.252748916823848,1.08,-0.12,0.63,0.005,-0.013951245403797498,2488.11,975.525,977.485,976.505,972.5424017618602
2017-09-12,981.4,983.42,984.68,975.51,17714,-0.235166494463769,0.43,0.25,0.71,0.005,0.012408457866161678,2496.48,982.41,980.095,981.2525,975.8316011745735
2017-09-13,983.75,999.69,1001.51,979.42,23482,-0.216984700982705,0.11,0.31,0.36,0.005,0.004712990767658753,2498.37,991.72,990.4649999999999,991.0925,981.1277341163825
2017-09-14,1001.8,988.67,1001.8,987.5,27100,-0.198201172092964,-0.12,-0.04,-0.07,0.005,0.017173392284830318,2495.62,995.2349999999999,994.65,994.9425,985.8301560775883
2017-09-15,989.13,987.65,996.25,984.03,27949,-0.17881346525959,0.19,0.28,0.12,0.005,-0.007420374349125403,2500.23,988.39,990.14,989.265,986.6834373850588
2017-09-18,991.19,975.4,992.8,968.17,22859,-0.116483308345945,0.24,0.37,0.2,0.005,-0.005477572058431065,2503.87,983.2950000000001,980.4849999999999,981.89,985.553958256706
2017-09-19,978.0,969.75,978.99,967.46,17088,-0.0936617441078888,0.15,-0.28,0.35,0.005,-0.012850870003573706,2506.65,973.875,973.225,973.55,981.6609721711374
2017-09-20,971.0,973.0,974.81,962.16,18809,-0.0697476941307762,0.16,0.23,0.52,0.005,-0.004454642822253409,2508.24,972.0,968.4849999999999,970.2425,978.4406481140917
2017-09-21,973.69,963.55,973.69,962.02,16115,-0.0447380487272135,-0.28,0.1,0.37,0.005,0.0034481931245594647,2500.6,968.62,967.855,968.2375,975.1670987427278
2017-09-22,964.0,952.25,965.61,952.0,18926,-0.0186295557429584,0.12,0.44,0.13,0.005,-0.008834542713897569,2502.22,958.125,958.8050000000001,958.465,969.4863991618187
2017-09-25,954.0,938.1,955.0,932.89,36424,0.0663653252952882,-0.25,0.31,0.63,0.005,-0.0099493442160388,2496.66,946.05,943.9449999999999,944.9975,961.6742661078792
2017-09-26,943.87,938.75,948.63,931.75,23655,0.0967305514180895,0.05,0.39,0.13,0.005,-0.016159599271635624,2496.84,941.31,940.19,940.75,954.8861774052529
2017-09-27,943.39,951.2,955.3,943.3,22908,0.127997323415729,0.63,1.39,0.17,0.005,-0.0012670448504781243,2507.04,947.2950000000001,949.3,948.2974999999999,952.3557849368353
2017-09-28,952.0,956.1,959.7,949.0,17713,0.160169707094159,0.13,0.16,-0.07,0.005,0.01298797194026878,2510.06,954.05,954.35,954.1999999999999,952.9205232912236
2017-09-29,960.75,961.35,964.83,958.0,18024,0.193251886021455,0.35,-0.12,-0.27,0.005,0.005798910947684416,2519.36,961.05,961.415,961.2325,955.6303488608157
2017-10-02,963.1,958.05,967.31,952.12,17163,0.297111840520252,0.5,0.84,0.16,0.004,0.005162260975179869,2529.12,960.575,959.7149999999999,960.145,957.2785659072106
2017-10-03,959.79,956.99,963.69,950.37,18579,0.330179852719224,0.26,-0.03,-0.02,0.004,-0.002249341263861354,2534.58,958.39,957.03,957.71,957.6490439381405
2017-10-04,954.0,965.94,967.79,951.36,17659,0.36137129261395,0.05,-0.28,-0.45,0.004,-0.002181326263479914,2537.74,959.97,959.575,959.7725,958.4226959587604
2017-10-05,967.0,980.4,981.51,967.0,21830,0.390690216214495,0.55,-0.34,0.35,0.004,0.008686472191873903,2552.07,973.7,974.255,973.9775000000001,963.5151306391738
2017-10-06,980.08,989.25,995.75,975.64,28229,0.418140436036402,-0.08,-0.08,-0.25,0.004,0.01582519188883633,2549.33,984.665,985.6949999999999,985.18,970.5650870927825
2017-10-09,994.89,990.95,998.5,987.5,21052,0.489792087825446,-0.22,-0.28,-0.05,0.004,0.00886110966029992,2544.73,992.9200000000001,993.0,992.96,978.0167247285218
2017-10-10,992.9,986.5,997.95,980.09,22076,0.510280756436503,0.24,-0.01,0.42,0.004,0.001423805503678971,2550.64,989.7,989.02,989.36,981.9111498190146
2017-10-11,989.1,994.93,995.51,986.69,16085,0.528917469974476,0.16,-0.2,-0.22,0.004,-0.003831768064085082,2555.24,992.015,991.1,991.5575,985.2790998793431
2017-10-12,997.3,1000.0,1008.44,992.4,28189,0.54570465188304,-0.18,0.04,-0.51,0.004,0.00787007185187787,2550.93,998.65,1000.4200000000001,999.5350000000001,989.7360665862288
2017-10-13,1004.79,1003.5,1008.5,1001.03,16333,0.560644485100177,0.04,-0.22,0.11,0.004,0.005942102647980239,2553.17,1004.145,1004.765,1004.4549999999999,994.5390443908193
2017-10-16,1006.0,1007.2,1009.58,1001.04,13753,0.594875654577525,0.17,-0.28,0.37,0.004,0.0020061278217950863,2557.64,1006.6,1005.31,1005.9549999999999,998.5593629272129
2017-10-17,1006.63,1009.19,1011.47,1002.49,15195,0.603422256957205,0.01,-0.33,-0.28,0.004,0.0033843249284845754,2559.36,1007.9100000000001,1006.98,1007.445,1001.6762419514754
2017-10-18,1009.5,998.8,1022.31,996.0,17289,0.610630554860573,0.14,0.31,0.22,0.004,0.002768564888378371,2561.26,1004.15,1009.155,1006.6524999999999,1002.5008279676504
2017-10-19,995.0,988.0,995.0,980.24,20023,0.616501485625852,0.02,-0.38,0.17,0.004,-0.012093087483392823,2562.1,991.5,987.62,989.56,998.833885311767
2017-10-20,991.75,983.5,994.99,982.0,14539,0.621035812685393,0.57,-0.07,0.28,0.004,-0.010475960597155613,2575.21,987.625,988.495,988.06,995.0975902078446
2017-10-23,984.0,966.06,987.12,962.49,23714,0.626600194880582,-0.45,-0.42,0.12,0.004,-0.003757277338334818,2564.98,975.03,974.8050000000001,974.9175,988.4083934718965
2017-10-24,968.1,976.17,979.85,965.0,17765,0.625704776958692,0.2,-0.18,0.47,0.004,-0.01704319943958872,2569.13,972.135,972.425,972.28,982.9839289812644
2017-10-25,977.0,975.25,984.44,966.24,20184,0.623410470258109,-0.51,-0.01,0.11,0.004,0.009885814153339731,2557.15,976.125,975.34,975.7325000000001,980.697619320843
2017-10-26,978.4,1047.0,1055.0,968.55,37130,0.619716976436367,0.2,0.04,0.22,0.004,-0.003068594014668429,2560.4,1012.7,1011.775,1012.2375,991.3650795472288
