,Date,Open ,High,Low,Close ,Volume,ADS_Index,Mkt-RF,SMB,HML,RF,returns
278,2017-02-13 00:00:00,828.64,843.0,828.0,836.45,31781.0,-0.327178434457707,,,,,
279,2017-02-14 00:00:00,836.0,838.31,831.45,835.62,21165.0,-0.327063615246405,,,,,
280,2017-02-15 00:00:00,839.99,842.85,832.81,842.38,22259.0,-0.325730868001404,,,,,
281,2017-02-16 00:00:00,844.83,845.0,839.37,843.5,20438.0,-0.323180019417583,,,,,
282,2017-02-17 00:00:00,841.31,847.27,840.73,845.0,24295.0,-0.319410737792797,,,,,
283,2017-02-21 00:00:00,846.73,857.98,846.73,855.35,25746.0,-0.292329889422092,,,,,
284,2017-02-22 00:00:00,857.9,858.43,852.18,854.8,19387.0,-0.283206934946235,,,,,
285,2017-02-23 00:00:00,857.0,860.86,848.0,852.0,27148.0,-0.273295418840552,,,,,
286,2017-02-24 00:00:00,845.0,847.03,837.75,845.49,28523.0,-0.262594052251139,,,,,
287,2017-02-27 00:00:00,847.46,852.5,839.67,848.19,20448.0,-0.225180217891117,,,,,
288,2017-02-28 00:00:00,848.17,854.09,842.05,844.0,21399.0,-0.209940105182588,,,,,
289,2017-03-01 00:00:00,850.71,854.83,845.04,852.9,19574.0,-0.193093778590682,,,,,
290,2017-03-02 00:00:00,853.41,854.94,847.28,849.0,16105.0,-0.175834877419253,,,,,
291,2017-03-03 00:00:00,848.0,851.99,846.0,848.62,14395.0,-0.158603360460107,,,,,
292,2017-03-06 00:00:00,848.0,848.49,841.12,845.5,19067.0,-0.107302647249686,,,,,
293,2017-03-07 00:00:00,846.01,848.46,843.61,845.0,17037.0,-0.0908255466413948,,,,,
294,2017-03-08 00:00:00,846.4,853.07,846.4,850.5,16927.0,-0.0747800751369635,,,,,
295,2017-03-09 00:00:00,850.58,856.4,849.23,853.99,14455.0,-0.0591641462474654,,,,,
296,2017-03-10 00:00:00,855.16,857.4,851.5,852.6,17730.0,-0.0439757293399765,,,,,
297,2017-03-13 00:00:00,852.46,855.69,851.71,854.6,14110.0,-0.000792700872702556,,,,,
298,2017-03-14 00:00:00,853.48,854.59,847.55,851.9,15790.0,0.0132496089567105,,,,,
299,2017-03-15 00:00:00,853.89,855.0,847.11,852.31,19372.0,0.0272551688517917,,,,,
300,2017-03-16 00:00:00,857.3,857.3,850.51,853.0,13689.0,0.0412258000395228,,,,,
301,2017-03-17 00:00:00,852.52,853.83,849.0,852.69,25285.0,0.0551633192048967,,,,,
302,2017-03-20 00:00:00,852.96,857.8,851.01,856.7,17539.0,0.0965773382444449,,,,,
303,2017-03-21 00:00:00,859.0,862.8,841.31,841.8,33231.0,0.109864409395069,,,,,
304,2017-03-22 00:00:00,839.5,849.37,838.0,848.3,19807.0,0.122809208164896,,,,,
305,2017-03-23 00:00:00,848.11,850.89,844.8,847.75,14140.0,0.135413417843775,,,,,
306,2017-03-24 00:00:00,849.5,851.8,843.53,845.39,16193.0,0.14767867743271,,,,,
307,2017-03-27 00:00:00,838.5,850.3,833.5,847.49,21198.0,0.182556601621964,,,,,
308,2017-03-28 00:00:00,848.0,858.5,845.61,858.0,22542.0,0.192877228174051,,,,,
309,2017-03-29 00:00:00,860.01,876.44,858.75,875.25,32792.0,0.202161903882855,,,,,
310,2017-03-30 00:00:00,874.89,877.06,871.66,876.45,21092.0,0.210411836090463,,,,,
311,2017-03-31 00:00:00,875.12,890.35,875.0,886.66,30318.0,0.217628097585057,,,,,
312,2017-04-03 00:00:00,888.1,893.49,885.42,890.25,26090.0,0.234146791650557,,,,,
313,2017-04-04 00:00:00,889.6,908.54,889.0,907.09,38821.0,0.238479585387678,,,,,
314,2017-04-05 00:00:00,908.52,923.72,905.62,908.5,59160.0,0.242218615128486,,,,,
315,2017-04-06 00:00:00,908.5,917.19,894.49,899.75,50678.0,0.245364367081453,,,,,
316,2017-04-07 00:00:00,897.77,902.0,889.31,894.78,29015.0,0.247917250307578,,,,,
317,2017-04-10 00:00:00,894.5,908.51,894.49,907.99,24054.0,0.252135667583378,,,,,
318,2017-04-11 00:00:00,909.4,911.24,897.5,903.0,22807.0,0.252739645509313,,,,,
319,2017-04-12 00:00:00,903.0,904.09,895.25,896.1,19224.0,0.25305767371176,,,,,
320,2017-04-13 00:00:00,896.23,896.23,884.2,884.67,24241.0,0.253089793545833,,,,,
321,2017-04-17 00:00:00,886.31,903.49,885.01,902.7,21257.0,0.250166800596954,,,,,
322,2017-04-18 00:00:00,901.31,909.61,899.0,902.9,23486.0,0.248688433011215,,,,,
323,2017-04-19 00:00:00,904.6,910.5,897.36,900.29,21176.0,0.247035263713462,,,,,
324,2017-04-20 00:00:00,901.21,905.32,895.7,903.0,21635.0,0.245207077732174,,,,,
325,2017-04-21 00:00:00,904.6,904.75,896.77,897.0,18231.0,0.243203637337358,,,,,
326,2017-04-24 00:00:00,912.0,913.9,903.82,907.53,24111.0,0.235835481071918,,,,,
327,2017-04-25 00:00:00,904.41,909.48,902.65,907.04,26208.0,0.23205705961029,,,,,
328,2017-04-26 00:00:00,908.2,915.75,907.46,909.0,19501.0,0.227334172690691,,,,,
329,2017-04-27 00:00:00,910.9,965.0,910.0,954.0,37842.0,0.221666206167798,,,,,
330,2017-04-28 00:00:00,949.44,953.8,923.55,924.75,56464.0,0.215052423001918,,,,,
331,2017-05-01 00:00:00,926.0,954.4,926.0,950.99,41954.0,0.189990869524976,,,,,
332,2017-05-02 00:00:00,951.15,953.78,941.41,944.9,28604.0,0.180812659504383,,,,,
333,2017-05-03 00:00:00,946.16,946.86,935.9,940.83,27358.0,0.171676262067001,,,,,
334,2017-05-04 00:00:00,944.99,946.3,934.21,937.3,17363.0,0.162580489152256,,,,,
335,2017-05-05 00:00:00,934.5,940.79,930.3,935.88,20003.0,0.153524157982225,,,,,
336,2017-05-08 00:00:00,937.88,949.73,934.15,949.1,26360.0,0.126858978610225,,,,,
337,2017-05-09 00:00:00,950.5,957.89,950.0,951.88,24635.0,0.118317556714785,,,,,
338,2017-05-10 00:00:00,952.42,954.0,945.0,948.95,14635.0,0.109899738877054,,,,,
339,2017-05-11 00:00:00,948.6,950.29,940.77,947.31,15599.0,0.101604430477673,,,,,
340,2017-05-12 00:00:00,947.39,962.79,946.0,961.9,27704.0,0.0934305528279218,,,,,
341,2017-05-15 00:00:00,965.0,965.0,956.05,958.5,32155.0,0.0698159508643803,,,,,
342,2017-05-16 00:00:00,961.48,970.07,960.0,960.75,22574.0,0.062264864278936,,,,,
343,2017-05-17 00:00:00,961.59,962.88,944.12,947.0,36704.0,0.0547886121666312,,,,,
344,2017-05-18 00:00:00,943.5,962.75,939.12,960.1,28926.0,0.0473862223455487,,,,,
345,2017-05-19 00:00:00,963.0,968.92,958.49,958.51,30280.0,0.0400567322385281,,,,,
346,2017-05-22 00:00:00,961.0,972.55,960.95,970.0,19625.0,0.0187266539451671,,,,,
347,2017-05-23 00:00:00,973.97,975.2,966.85,971.5,17828.0,0.0126476346398398,,,,,
348,2017-05-24 00:00:00,973.0,981.0,850.34,980.4,17790.0,0.00737479972469601,,,,,
349,2017-05-25 00:00:00,983.43,999.0,982.11,995.0,36225.0,0.00290746354137627,,,,,
350,2017-05-26 00:00:00,992.99,998.65,989.24,995.75,26792.0,-0.000754954824645826,,,,,
351,2017-05-30 00:00:00,999.99,1001.2,995.52,996.63,23875.0,-0.00923862440939149,,,,,
352,2017-05-31 00:00:00,998.5,1000.75,982.16,995.5,29151.0,-0.0111101485113853,,,,,
353,2017-06-01 00:00:00,998.5,999.0,991.37,996.3,17921.0,-0.013039082048828,,,,,
354,2017-06-02 00:00:00,999.4,1008.48,995.67,1005.5,28796.0,-0.0152539179594889,,,,,
355,2017-06-05 00:00:00,1005.3,1013.21,1003.51,1011.88,19849.0,-0.0229146641293916,,,,,
356,2017-06-06 00:00:00,1010.76,1016.5,1001.25,1004.82,24266.0,-0.025666499967821,,,,,
357,2017-06-07 00:00:00,1005.21,1010.92,1002.0,1010.01,20732.0,-0.028623832137047,,,,,
358,2017-06-08 00:00:00,1014.7,1014.75,1006.11,1009.0,20129.0,-0.0317870451967145,,,,,
359,2017-06-09 00:00:00,1011.0,1012.99,927.0,977.4,55677.0,-0.0351565504783959,,,,,
360,2017-06-12 00:00:00,977.0,977.0,945.0,965.0,72948.0,-0.0461780325799129,,,,,
361,2017-06-13 00:00:00,970.95,984.5,966.1,981.43,33541.0,-0.0496845730901673,,,,,
362,2017-06-14 00:00:00,983.5,990.34,966.71,973.0,29353.0,-0.0530362947254068,,,,,
363,2017-06-15 00:00:00,963.31,966.2,950.86,962.2,40105.0,-0.0562336333301049,,,,,
364,2017-06-16 00:00:00,969.59,999.75,946.16,988.78,88361.0,-0.0592770046733835,,,,,
365,2017-06-19 00:00:00,994.0,1017.0,989.9,995.88,37132.0,-0.0675213081148324,,,,,
366,2017-06-20 00:00:00,999.0,1004.88,992.0,993.88,31269.0,-0.0702877856596774,,,,,
367,2017-06-21 00:00:00,992.85,1003.75,991.16,1001.4,21626.0,-0.0732032009734046,,,,,
368,2017-06-22 00:00:00,1002.29,1006.96,997.2,1002.0,16545.0,-0.0762679331649588,,,,,
369,2017-06-23 00:00:00,1005.0,1005.0,998.02,1004.0,21598.0,-0.0794823807598543,,,,,
370,2017-06-26 00:00:00,1004.02,1011.09,992.0,994.55,25300.0,-0.0897613513917661,,,,,
371,2017-06-27 00:00:00,994.0,998.8,976.0,977.0,27688.0,-0.0928782528865865,,,,,
372,2017-06-28 00:00:00,974.69,991.7,969.21,991.5,27884.0,-0.0957132234519045,,,,,
373,2017-06-29 00:00:00,995.1,995.1,965.25,972.37,30329.0,-0.0982666317359513,,,,,
374,2017-06-30 00:00:00,975.0,983.47,967.61,968.5,25442.0,-0.100538809773725,,,,,
375,2017-07-03 00:00:00,974.0,974.49,951.0,954.89,21061.0,-0.106308984607668,,,,,
376,2017-07-05 00:00:00,952.48,975.0,950.9,971.4,26491.0,-0.111093596786529,,,,,
377,2017-07-06 00:00:00,962.36,974.4,959.02,965.85,23242.0,-0.113937611324244,,,,,
378,2017-07-07 00:00:00,966.01,980.11,960.0,979.4,18738.0,-0.117083244868768,,,,,
379,2017-07-10 00:00:00,984.23,999.44,982.38,997.99,26557.0,-0.128137279896314,,,,,
380,2017-07-11 00:00:00,999.44,999.44,983.72,994.5,21102.0,-0.132403625675002,,,,,
381,2017-07-12 00:00:00,995.99,1008.55,995.54,1006.85,25353.0,-0.137080636549775,,,,,
382,2017-07-13 00:00:00,1008.2,1010.0,995.9,999.43,21157.0,-0.142168920700417,,,,,
383,2017-07-14 00:00:00,1001.78,1004.45,996.89,1002.11,15002.0,-0.147669139787046,,,,,
384,2017-07-17 00:00:00,1003.0,1014.75,998.88,1012.25,27283.0,-0.166345315948142,,,,,
385,2017-07-18 00:00:00,1010.65,1026.03,1002.98,1025.3,30051.0,-0.172970215872289,,,,,
386,2017-07-19 00:00:00,1025.26,1031.59,1022.49,1027.66,21522.0,-0.179783858581511,,,,,
387,2017-07-20 00:00:00,1028.64,1034.97,1006.0,1025.0,21328.0,-0.186787130094649,,,,,
388,2017-07-21 00:00:00,1028.5,1028.5,1011.0,1026.0,19033.0,-0.193980941089114,,,,,
389,2017-07-24 00:00:00,1025.0,1043.01,1023.93,1036.75,22531.0,-0.216638776174255,,,,,
390,2017-07-25 00:00:00,1036.0,1043.34,1032.48,1039.66,16956.0,-0.224598587242101,,,,,
391,2017-07-26 00:00:00,1041.88,1062.75,1041.88,1062.75,20677.0,-0.23282441650381,,,,,
392,2017-07-27 00:00:00,1062.0,1083.31,1001.08,1014.41,76056.0,-0.241317333613312,,,,,
393,2017-07-28 00:00:00,1020.21,1032.85,1001.0,1019.2,52280.0,-0.250078442955575,,,,,
394,2017-07-31 00:00:00,1024.0,1025.92,984.35,985.59,51574.0,-0.277835616431465,,,,,
395,2017-08-01 00:00:00,995.0,1006.4,990.49,1001.77,32369.0,-0.287506580644971,,,,,
396,2017-08-02 00:00:00,1003.0,1003.7,981.73,995.66,28907.0,-0.297410929024842,,,,,
397,2017-08-03 00:00:00,997.89,999.51,984.59,986.92,22804.0,-0.306876449444012,,,,,
398,2017-08-04 00:00:00,988.05,991.68,982.0,986.9,19831.0,-0.315904372760891,,,,,
399,2017-08-07 00:00:00,993.1,995.0,987.14,990.79,19036.0,-0.340254902972081,,,,,
400,2017-08-08 00:00:00,993.13,996.28,984.11,985.45,19915.0,-0.347699849436109,,,,,
401,2017-08-09 00:00:00,983.5,991.9,975.27,981.44,24713.0,-0.354987874660331,,,,,
402,2017-08-10 00:00:00,977.0,983.89,954.0,954.0,38706.0,-0.362119926350391,,,,,
403,2017-08-11 00:00:00,952.1,970.39,947.0,968.3,23642.0,-0.369096931929762,,,,,
404,2017-08-14 00:00:00,979.69,985.51,973.4,983.75,23860.0,-0.388712164101495,,,,,
405,2017-08-15 00:00:00,987.35,991.75,980.51,980.51,18059.0,-0.394390682249409,,,,,
406,2017-08-16 00:00:00,987.0,987.0,973.22,976.25,20685.0,-0.399625706615945,,,,,
407,2017-08-17 00:00:00,977.99,977.99,957.2,957.2,23926.0,-0.404417917942729,,,,,
408,2017-08-18 00:00:00,961.0,965.43,954.65,956.5,23076.0,-0.408767939389751,,,,,
409,2017-08-21 00:00:00,957.84,961.2,945.46,953.85,20975.0,-0.419068397589101,,,,,
410,2017-08-22 00:00:00,956.95,967.93,955.52,966.5,18762.0,-0.421620485687431,,,,,
411,2017-08-23 00:00:00,964.25,965.84,953.51,953.7,17907.0,-0.423800214013331,,,,,
412,2017-08-24 00:00:00,959.0,961.51,941.14,954.0,34993.0,-0.425607866009954,,,,,
413,2017-08-25 00:00:00,957.15,957.63,944.1,945.0,22247.0,-0.427043676737134,,,,,
414,2017-08-28 00:00:00,945.7,953.0,939.0,940.5,16864.0,-0.428952257206362,,,,,
415,2017-08-29 00:00:00,935.0,956.0,932.2,955.25,19233.0,-0.426664315888101,,,,,
416,2017-08-30 00:00:00,956.6,969.41,955.63,967.92,19101.0,-0.421936351413504,,,,,
417,2017-08-31 00:00:00,970.49,981.89,969.27,981.0,21662.0,-0.414767748976983,,,,,
418,2017-09-01 00:00:00,982.63,984.9,976.87,979.49,17711.0,-0.405157576402156,,,,,
419,2017-09-05 00:00:00,977.89,980.3,960.37,966.38,19599.0,-0.348401461870635,,,,,
420,2017-09-06 00:00:00,968.24,971.84,960.6,967.25,14651.0,-0.33280458599909,,,,,
421,2017-09-07 00:00:00,970.0,980.59,970.0,980.23,17651.0,-0.317141468552393,,,,,
422,2017-09-08 00:00:00,976.67,979.88,963.47,966.02,18263.0,-0.301410072761407,,,,,
423,2017-09-11 00:00:00,973.03,981.94,973.03,978.02,15557.0,-0.252748916823848,,,,,
424,2017-09-12 00:00:00,981.4,984.68,975.51,983.42,17714.0,-0.235166494463769,,,,,
425,2017-09-13 00:00:00,983.75,1001.51,979.42,999.69,23482.0,-0.216984700982705,,,,,
426,2017-09-14 00:00:00,1001.8,1001.8,987.5,988.67,27100.0,-0.198201172092964,,,,,
427,2017-09-15 00:00:00,989.13,996.25,984.03,987.65,27949.0,-0.17881346525959,,,,,
428,2017-09-18 00:00:00,991.19,992.8,968.17,975.4,22859.0,-0.116483308345945,,,,,
429,2017-09-19 00:00:00,978.0,978.99,967.46,969.75,17088.0,-0.0936617441078888,,,,,
430,2017-09-20 00:00:00,971.0,974.81,962.16,973.0,18809.0,-0.0697476941307762,,,,,
431,2017-09-21 00:00:00,973.69,973.69,962.02,963.55,16115.0,-0.0447380487272135,,,,,
432,2017-09-22 00:00:00,964.0,965.61,952.0,952.25,18926.0,-0.0186295557429584,,,,,
433,2017-09-25 00:00:00,954.0,955.0,932.89,938.1,36424.0,0.0663653252952882,,,,,
434,2017-09-26 00:00:00,943.87,948.63,931.75,938.75,23655.0,0.0967305514180895,,,,,
435,2017-09-27 00:00:00,943.39,955.3,943.3,951.2,22908.0,0.127997323415729,,,,,
436,2017-09-28 00:00:00,952.0,959.7,949.0,956.1,17713.0,0.160169707094159,,,,,
437,2017-09-29 00:00:00,960.75,964.83,958.0,961.35,18024.0,0.193251886021455,,,,,
438,2017-10-02 00:00:00,963.1,967.31,952.12,958.05,17163.0,0.297111840520252,,,,,
439,2017-10-03 00:00:00,959.79,963.69,950.37,956.99,18579.0,0.330179852719224,,,,,
440,2017-10-04 00:00:00,954.0,967.79,951.36,965.94,17659.0,0.36137129261395,,,,,
441,2017-10-05 00:00:00,967.0,981.51,967.0,980.4,21830.0,0.390690216214495,,,,,
442,2017-10-06 00:00:00,980.08,995.75,975.64,989.25,28229.0,0.418140436036402,,,,,
443,2017-10-09 00:00:00,994.89,998.5,987.5,990.95,21052.0,0.489792087825446,,,,,
444,2017-10-10 00:00:00,992.9,997.95,980.09,986.5,22076.0,0.510280756436503,,,,,
445,2017-10-11 00:00:00,989.1,995.51,986.69,994.93,16085.0,0.528917469974476,,,,,
446,2017-10-12 00:00:00,997.3,1008.44,992.4,1000.0,28189.0,0.54570465188304,,,,,
447,2017-10-13 00:00:00,1004.79,1008.5,1001.03,1003.5,16333.0,0.560644485100177,,,,,
448,2017-10-16 00:00:00,1006.0,1009.58,1001.04,1007.2,13753.0,0.594875654577525,,,,,
449,2017-10-17 00:00:00,1006.63,1011.47,1002.49,1009.19,15195.0,0.603422256957205,,,,,
450,2017-10-18 00:00:00,1009.5,1022.31,996.0,998.8,17289.0,0.610630554860573,,,,,
451,2017-10-19 00:00:00,995.0,995.0,980.24,988.0,20023.0,0.616501485625852,,,,,
452,2017-10-20 00:00:00,991.75,994.99,982.0,983.5,14539.0,0.621035812685393,,,,,
453,2017-10-23 00:00:00,984.0,987.12,962.49,966.06,23714.0,0.626600194880582,,,,,
454,2017-10-24 00:00:00,968.1,979.85,965.0,976.17,17765.0,0.625704776958692,,,,,
455,2017-10-25 00:00:00,977.0,984.44,966.24,975.25,20184.0,0.623410470258109,,,,,
456,2017-10-26 00:00:00,978.4,1055.0,968.55,1047.0,37130.0,0.619716976436367,,,,,
457,2017-10-27 00:00:00,1042.0,1105.59,1040.0,1102.0,117310.0,0.614623815206305,,,,,
458,2017-10-30 00:00:00,1096.8,1122.79,1088.22,1112.5,45857.0,0.590978270968082,,,,,
459,2017-10-31 00:00:00,1113.55,1113.83,1101.12,1106.0,23648.0,0.580347092664856,,,,,
460,2017-11-01 00:00:00,1109.18,1111.01,1096.74,1100.0,25088.0,0.568340741905126,,,,,
461,2017-11-02 00:00:00,1100.0,1101.94,1086.86,1095.0,25554.0,0.556684622731273,,,,,
462,2017-11-03 00:00:00,1095.0,1112.68,1088.51,1109.6,26374.0,0.545036280850204,,,,,
463,2017-11-06 00:00:00,1111.47,1125.41,1108.0,1120.35,22757.0,0.510132638768004,,,,,
464,2017-11-07 00:00:00,1121.98,1130.6,1117.5,1121.63,17984.0,0.498809932096108,,,,,
465,2017-11-08 00:00:00,1121.2,1135.54,1119.11,1134.0,17253.0,0.487787278590489,,,,,
466,2017-11-09 00:00:00,1130.0,1130.0,1115.77,1129.68,24336.0,0.47706324490938,,,,,
467,2017-11-10 00:00:00,1125.33,1131.75,1124.06,1124.31,14093.0,0.46663643654234,,,,,
468,2017-11-13 00:00:00,1125.38,1139.9,1120.99,1129.02,19916.0,0.436836058218647,,,,,
469,2017-11-14 00:00:00,1130.26,1138.0,1123.89,1134.12,21279.0,0.426589298073494,,,,,
470,2017-11-15 00:00:00,1133.0,1133.0,1121.63,1127.97,27192.0,0.415927497899192,,,,,
471,2017-11-16 00:00:00,1133.77,1138.11,1130.0,1137.85,13956.0,0.404849271277897,,,,,
472,2017-11-17 00:00:00,1136.99,1138.8,1125.81,1130.0,15658.0,0.393353177641336,,,,,
473,2017-11-20 00:00:00,1129.35,1133.64,1122.55,1126.6,13660.0,0.356758235931049,,,,,
474,2017-11-21 00:00:00,1126.6,1140.75,1126.6,1140.5,15724.0,0.344208292426471,,,,,
475,2017-11-22 00:00:00,1142.17,1160.27,1140.75,1157.11,24823.0,0.331449892707967,,,,,
476,2017-11-24 00:00:00,1165.0,1187.26,1160.15,1187.0,23965.0,0.30530106110159,,,,,
477,2017-11-27 00:00:00,1193.0,1213.41,1189.15,1194.5,47152.0,0.264670490094892,,,,,
478,2017-11-28 00:00:00,1197.0,1206.25,1188.52,1190.5,30728.0,0.250845303112783,,,,,
479,2017-11-29 00:00:00,1193.0,1199.02,1145.19,1161.5,65301.0,0.236820780793585,,,,,
480,2017-11-30 00:00:00,1162.57,1182.0,1160.0,1180.6,27274.0,0.22259509944452,,,,,
481,2017-12-01 00:00:00,1170.41,1179.8,1152.0,1162.2,26783.0,0.208166409214892,,,,,
482,2017-12-04 00:00:00,1170.5,1175.77,1128.0,1134.04,41518.0,0.165126462118674,,,,,
483,2017-12-05 00:00:00,1134.07,1159.27,1124.74,1143.03,29391.0,0.150689960691748,,,,,
484,2017-12-06 00:00:00,1139.28,1157.0,1135.0,1157.0,18756.0,0.136157297757554,,,,,
485,2017-12-07 00:00:00,1157.23,1163.2,1151.0,1162.4,17003.0,0.121526583546739,,,,,
486,2017-12-08 00:00:00,1165.0,1172.79,1157.1,1162.35,19537.0,0.106795915539755,,,,,
487,2017-12-11 00:00:00,1162.35,1169.9,1156.99,1168.45,15305.0,0.0621402622697578,,,,,
488,2017-12-12 00:00:00,1169.98,1173.6,1161.61,1163.52,14402.0,0.0475076807502498,,,,,
489,2017-12-13 00:00:00,1169.28,1171.01,1160.26,1164.51,16618.0,0.033127395501151,,,,,
490,2017-12-14 00:00:00,1164.99,1177.93,1161.62,1174.24,20865.0,0.0189975365676933,,,,,
491,2017-12-15 00:00:00,1176.07,1183.98,1169.33,1178.4,34157.0,0.00511626655954505,,,,,
492,2017-12-18 00:00:00,1188.74,1194.78,1180.9,1192.23,19763.0,-0.0352604803429144,,,,,
493,2017-12-19 00:00:00,1195.0,1195.01,1179.14,1187.0,16831.0,-0.048674042132422,,,,,
494,2017-12-20 00:00:00,1190.8,1191.98,1171.0,1173.55,15252.0,-0.0621501244637656,,,,,
495,2017-12-21 00:00:00,1177.77,1180.0,1167.64,1175.2,12992.0,-0.0756904797127827,,,,,
496,2017-12-22 00:00:00,1175.0,1175.01,1164.5,1167.0,10189.0,-0.0892968686131044,,,,,
497,2017-12-26 00:00:00,1167.5,1178.32,1160.55,1176.76,13368.0,-0.144234806188406,,,,,
498,2017-12-27 00:00:00,1178.0,1187.29,1175.61,1182.9,11840.0,-0.15811831153996,,,,,
499,2017-12-28 00:00:00,1187.79,1190.1,1184.38,1186.35,12010.0,-0.172086566430507,,,,,
500,2017-12-29 00:00:00,1187.5,1189.45,1167.5,1169.27,15237.0,-0.186141387236034,,,,,
501,2018-01-02 00:00:00,1167.8,1190.0,1167.8,1186.0,16775.0,-0.243001269718607,,,,,
502,2018-01-03 00:00:00,1188.77,1205.0,1186.65,1203.0,20089.0,-0.255816931019617,,,,,
503,2018-01-04 00:00:00,1208.0,1215.87,1204.65,1210.26,19654.0,-0.267188502557566,,,,,
504,2018-01-05 00:00:00,1210.92,1231.25,1210.0,1230.51,21771.0,-0.277117463046126,,,,,
505,2018-01-08 00:00:00,1233.39,1253.08,1230.0,1247.16,26759.0,-0.29825078285871,,,,,
506,2018-01-09 00:00:00,1248.26,1259.34,1241.76,1252.73,24506.0,-0.303223839499879,,,,,
507,2018-01-10 00:00:00,1250.0,1256.01,1237.23,1256.01,17670.0,-0.307572344540712,,,,,
508,2018-01-11 00:00:00,1257.0,1278.1,1256.46,1277.73,21176.0,-0.31129686344341,,,,,
509,2018-01-12 00:00:00,1282.0,1307.01,1272.5,1307.0,36593.0,-0.314397880529511,,,,,
510,2018-01-16 00:00:00,1315.5,1339.94,1292.3,1299.0,49540.0,-0.318002087503262,,,,,
511,2018-01-17 00:00:00,1310.0,1316.25,1280.88,1298.79,35498.0,-0.315316140466955,,,,,
512,2018-01-18 00:00:00,1296.08,1304.61,1284.02,1293.98,26591.0,-0.31108211469983,,,,,
513,2018-01-19 00:00:00,1297.7,1319.01,1292.99,1294.35,30263.0,-0.305299459626112,,,,,
514,2018-01-22 00:00:00,1296.0,1337.32,1294.5,1334.75,26115.0,-0.278753047932404,,,,,
515,2018-01-23 00:00:00,1339.0,1365.83,1331.11,1361.17,30953.0,-0.267564464126852,,,,,
516,2018-01-24 00:00:00,1365.0,1388.16,1338.0,1359.5,45927.0,-0.255517845934892,,,,,
517,2018-01-25 00:00:00,1366.69,1378.4,1357.62,1378.0,32023.0,-0.242611626862485,,,,,
518,2018-01-26 00:00:00,1382.0,1406.78,1380.8,1406.3,30564.0,-0.228844128636533,,,,,
519,2018-01-29 00:00:00,1408.0,1431.39,1400.44,1419.01,36315.0,-0.18176109755521,,,,,
520,2018-01-30 00:00:00,1411.5,1439.25,1392.0,1438.0,37475.0,-0.163702237042325,,,,,
521,2018-01-31 00:00:00,1448.0,1472.58,1444.0,1463.0,40766.0,-0.144539091571679,,,,,
522,2018-02-01 00:00:00,1468.45,1485.0,1380.01,1477.1,55906.0,-0.124269169244494,,,,,
523,2018-02-02 00:00:00,1471.73,1498.0,1414.0,1427.0,73582.0,-0.104228925199016,,,,,
524,2018-02-05 00:00:00,1421.0,1458.98,1320.72,1375.0,71365.0,-0.0506565859481686,,,,,
525,2018-02-06 00:00:00,1374.0,1444.8,1350.0,1443.0,68445.0,-0.034408537938116,,,,,
526,2018-02-07 00:00:00,1435.38,1460.99,1408.99,1413.0,44301.0,-0.0188595841679816,,,,,
527,2018-02-08 00:00:00,1423.1,1436.3,1341.85,1352.0,49527.0,-0.00400770271401795,,,,,
528,2018-02-09 00:00:00,1355.01,1383.5,1265.92,1342.24,86725.0,0.0101490377030268,,,,,
529,2018-02-12 00:00:00,1351.0,1393.82,1344.01,1387.0,38417.0,0.0483829104554442,,,,,
530,2018-02-13 00:00:00,1384.87,1419.72,1375.0,1415.95,37116.0,0.059133190495458,,,,,
531,2018-02-14 00:00:00,1421.91,1452.07,1400.0,1451.55,36641.0,0.0686366068594048,,,,,
532,2018-02-15 00:00:00,1467.0,1468.95,1436.83,1462.85,36392.0,0.0768943953335317,,,,,
533,2018-02-16 00:00:00,1469.9,1471.06,1446.56,1446.75,28220.0,0.0839076297276181,,,,,
534,2018-02-20 00:00:00,1440.26,1488.77,1430.0,1472.5,43013.0,0.103340799082999,,,,,
535,2018-02-21 00:00:00,1472.0,1503.49,1468.99,1477.0,39973.0,0.107806493362877,,,,,
536,2018-02-22 00:00:00,1477.1,1502.54,1475.76,1489.2,30678.0,0.112204468846566,,,,,
537,2018-02-23 00:00:00,1495.0,1500.66,1486.5,1500.36,27598.0,0.116535297429205,,,,,
538,2018-02-26 00:00:00,1505.0,1524.9,1504.99,1524.88,32269.0,0.129276160229961,,,,,
539,2018-02-27 00:00:00,1529.0,1529.0,1507.21,1516.08,30716.0,0.133729854584378,,,,,
540,2018-02-28 00:00:00,1520.0,1528.71,1512.4,1516.0,24733.0,0.138359420091395,,,,,
541,2018-03-01 00:00:00,1530.85,1530.86,1464.99,1495.56,41891.0,0.14316545876119,,,,,
542,2018-03-02 00:00:00,1486.25,1502.9,1455.01,1502.85,44048.0,0.148232796852414,,,,,
543,2018-03-05 00:00:00,1503.6,1525.38,1480.99,1524.0,33750.0,0.16423146498048,,,,,
544,2018-03-06 00:00:00,1526.97,1542.13,1512.01,1513.0,29205.0,0.169541285489335,,,,,
545,2018-03-07 00:00:00,1519.71,1545.35,1518.0,1544.0,24937.0,0.174742538560876,,,,,
546,2018-03-08 00:00:00,1545.01,1554.88,1544.99,1552.0,22691.0,0.179835900545245,,,,,
547,2018-03-09 00:00:00,1554.0,1578.95,1552.51,1578.63,28409.0,0.18482203376286,,,,,
